SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,AvgCharges,Churn
0,0,1,1,0,0,2,0,0,2,0,0,0,0,2,54.5,0
1,0,0,1,2,0,0,0,0,0,0,2,0,1,3,58.717499999999994,1
0,1,0,1,0,1,0,2,2,0,0,0,0,1,2,82.41111111111111,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,1,94.3515625,1
0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,50.67894736842105,0
0,1,0,1,2,0,2,0,2,2,0,0,2,0,1,67.99642857142857,1
0,0,1,1,2,2,1,1,1,1,1,1,2,1,1,24.563114754098358,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,47.42884615384616,0
0,1,0,1,2,1,0,2,2,0,2,2,0,1,0,108.50666666666667,0
0,1,1,1,2,1,0,0,2,0,2,0,2,1,1,87.28467741935484,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,49.35,0
0,1,1,1,2,1,2,2,2,0,0,2,1,1,0,95.86707317073171,0
0,1,1,1,0,1,0,2,2,2,2,2,2,0,0,102.91791044776119,0
0,0,0,1,2,1,0,0,0,0,2,0,0,1,3,84.65,1
0,1,0,1,2,1,2,2,0,0,2,0,1,0,3,96.57676056338028,0
0,1,1,1,0,0,2,2,0,0,2,2,1,0,0,71.85945945945946,0
0,1,0,1,0,0,2,2,0,2,0,0,2,1,3,62.769999999999996,0
1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,69.55,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,21.59166666666667,0
0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,26.71153846153846,1
0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,52.88181818181818,0
0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,50.57857142857143,1
0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,92.94500000000001,0
0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,19.970588235294116,0
0,0,0,1,0,0,2,0,0,2,0,2,2,1,3,62.04435483870968,0
0,1,0,1,2,0,0,2,0,2,0,2,1,1,3,70.0109375,0
0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.35,1
0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,19.976,0
0,0,0,1,0,0,0,2,2,0,0,0,1,1,3,59.73846153846154,0
0,0,1,1,0,2,1,1,1,1,1,1,1,1,0,21.95,0
0,0,0,1,2,1,2,2,2,0,2,0,1,0,3,100.22358490566039,0
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,83.72142857142856,1
0,0,0,1,0,1,0,2,2,0,0,0,0,1,1,78.0848484848485,0
1,1,0,1,0,1,0,2,2,0,0,2,2,0,1,90.63732394366197,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,68.73275862068965,0
0,1,1,1,2,0,2,0,0,2,2,2,0,0,0,80.16041666666666,0
0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,46.989999999999995,0
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,84.6,0
0,0,1,1,2,0,0,2,0,0,0,0,0,1,1,57.2712962962963,1
1,0,0,1,0,1,0,0,2,0,2,0,0,1,3,83.11,1
0,1,1,1,2,0,2,0,2,2,2,2,2,1,0,83.14652777777778,0
0,1,0,1,0,1,2,2,2,2,2,2,2,1,2,105.51923076923077,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,72.38888888888889,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.4,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,73.65,1
0,1,1,1,0,0,0,0,2,2,2,2,1,1,3,72.88030303030304,1
0,1,0,1,2,1,0,0,2,0,0,0,0,1,2,81.05727272727272,1
0,1,1,1,2,1,0,0,0,2,2,2,2,1,2,99.36884057971014,0
0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,50.75,0
0,0,0,1,2,0,2,0,2,2,2,2,2,0,0,87.68888888888888,0
0,0,1,1,0,2,1,1,1,1,1,1,1,1,3,20.671212121212122,0
1,1,0,1,2,1,0,2,2,2,2,0,1,1,0,100.57333333333334,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,29.186363636363637,0
0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,55.94166666666666,0
0,0,0,1,0,0,2,0,2,0,2,0,0,0,0,67.82857142857144,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,26.90076923076923,0
1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,79.14999999999999,1
0,0,0,1,0,1,2,0,0,0,2,0,0,0,2,83.55,1
0,0,0,1,0,1,0,0,0,2,0,0,0,1,2,84.20454545454545,1
0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,25.06860465116279,0
0,1,1,0,1,0,0,2,0,0,2,2,1,1,0,51.86224489795919,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,46.0,1
1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,77.07333333333332,1
0,1,1,1,0,0,2,2,2,0,0,0,2,0,0,61.57416666666666,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22.51764705882353,0
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,72.9875,1
0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,21.335714285714285,0
1,1,0,1,2,1,0,2,0,0,0,2,1,0,3,88.92954545454546,1
0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,30.7375,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.2,0
0,0,0,1,0,0,2,2,0,2,0,0,1,1,2,59.096428571428575,0
0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,27.72642857142857,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.339999999999996,1
0,0,0,1,0,1,0,2,2,0,2,2,0,0,1,99.70277777777778,0
0,1,0,1,2,0,2,0,0,2,2,2,2,1,1,75.56857142857143,0
0,1,1,1,2,0,0,2,0,0,0,0,0,1,3,55.68888888888889,0
1,0,0,1,0,1,2,2,0,2,2,0,2,1,0,91.65447761194031,0
0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,48.45,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,17.180555555555557,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,50.275,1
1,1,1,1,0,1,2,2,2,0,0,0,1,1,0,87.0330985915493,0
0,1,1,1,2,1,2,2,0,0,2,0,0,1,2,94.62333333333332,1
0,1,0,1,0,0,2,0,2,0,0,0,0,0,3,55.7,0
0,0,0,1,2,1,2,0,2,0,0,0,1,1,1,83.45181818181818,0
0,0,0,1,0,0,0,0,2,2,2,0,0,1,2,63.31271186440678,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,70.15,1
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,68.22142857142858,0
0,1,1,1,0,0,2,0,0,2,0,0,2,0,0,56.748888888888885,0
0,1,1,1,2,2,1,1,1,1,1,1,1,1,0,24.85462962962963,0
0,1,1,1,2,2,1,1,1,1,1,1,1,1,3,23.849999999999998,0
1,1,0,1,2,1,0,2,2,0,2,2,1,0,1,105.25069444444445,0
0,1,0,1,0,0,2,2,0,2,0,0,1,1,0,59.18068181818182,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,21.35,0
0,0,0,1,2,1,0,0,2,0,2,0,1,1,0,91.77121212121212,0
0,1,1,0,1,0,2,2,0,0,2,0,1,0,3,43.87720588235294,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,22.23709677419355,0
1,0,0,1,2,1,0,0,0,0,2,2,0,1,0,96.43333333333332,0
0,0,1,1,2,1,2,0,0,0,0,0,0,0,2,83.2,0
0,1,1,1,2,0,2,0,2,2,2,2,2,1,0,84.69,0
0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,32.900000000000006,1
1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,112.90985915492958,0
0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,81.1,1
0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.704545454545453,0
0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.55,1
0,0,0,1,2,1,0,0,2,2,2,2,2,1,2,105.38360655737705,1
0,1,0,1,2,0,0,2,2,2,2,2,2,0,0,87.81865671641792,0
1,0,0,1,0,1,2,2,0,0,0,0,0,0,2,74.55714285714285,0
0,1,0,1,2,1,2,2,2,2,2,0,0,1,2,105.98135593220339,1
1,1,0,1,0,1,0,0,2,0,2,0,0,0,0,88.44047619047619,0
0,0,0,0,1,0,2,2,0,2,0,0,0,0,3,36.6,0
0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,80.14999999999999,1
0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,24.630714285714287,0
0,0,0,1,0,1,0,2,0,2,2,2,0,1,2,105.10000000000001,1
1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,20.454761904761906,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,17.807499999999997,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,22.193181818181817,0
0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,55.7,1
0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,20.614285714285714,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19.696428571428573,0
0,0,0,1,0,1,0,2,2,0,0,0,0,1,2,74.88076923076923,1
0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,76.85,0
0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,118.65625,0
0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,29.996153846153845,0
0,1,0,1,0,1,0,2,2,2,0,2,0,0,1,93.96475409836066,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,20.65,0
1,1,0,1,2,1,0,0,0,2,0,0,0,1,0,76.35267857142857,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,21.125,0
0,0,0,1,2,0,2,0,0,0,0,0,2,0,3,54.97428571428571,0
0,1,0,0,1,0,0,0,2,0,2,0,0,1,2,37.21388888888889,1
0,1,0,1,2,0,0,2,2,0,2,2,2,0,0,80.3375,0
1,0,0,1,2,1,2,2,2,2,0,2,1,0,0,105.43265306122449,0
0,1,0,1,2,1,2,2,2,2,0,0,0,1,1,92.28522727272728,0
1,1,0,1,0,1,0,0,0,2,2,0,0,1,3,89.13333333333333,1
0,1,1,1,2,1,0,2,2,0,0,2,0,1,2,95.48243243243243,0
0,1,0,1,2,0,0,2,2,0,2,2,1,1,2,80.57049180327868,0
0,1,0,1,2,0,2,0,2,2,0,2,2,1,1,75.94,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.85,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,18.917073170731708,0
0,1,1,1,2,0,2,2,2,2,0,2,1,0,0,77.79928571428572,0
0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,53.55,1
0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,19.76078431372549,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.84642857142857,0
0,1,1,1,2,1,2,2,2,2,0,0,2,0,0,93.98642857142858,1
0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,20.927083333333332,0
0,1,1,1,2,1,2,2,2,2,2,2,2,1,2,115.52941176470588,1
0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,24.646874999999998,0
1,1,0,1,0,1,0,2,0,0,0,2,0,0,2,83.45192307692308,1
0,1,0,1,2,1,0,2,0,0,0,0,0,1,0,81.53636363636363,1
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.3,1
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,18.56851851851852,0
1,0,0,1,0,1,0,2,2,0,2,0,1,1,0,89.70326086956523,0
0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,49.65,1
0,0,0,1,0,0,0,0,2,2,0,0,2,0,1,53.481521739130436,1
0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.104,0
0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,92.6625,1
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.442307692307693,0
0,1,0,1,0,0,2,2,2,2,0,2,1,1,1,78.20806451612903,0
0,1,1,1,2,1,0,0,0,0,2,0,0,1,2,80.43260869565218,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,30.525,0
0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,26.13153846153846,0
1,0,0,1,2,1,0,0,0,2,2,0,0,1,0,86.84545454545454,1
0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,18.14727272727273,0
0,1,0,1,0,1,0,2,2,2,2,0,0,1,3,98.95555555555556,1
0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,75.64285714285714,1
0,1,1,0,1,0,0,0,0,2,2,0,1,0,3,39.53142857142857,0
0,0,0,1,0,0,2,0,2,2,2,2,2,1,3,82.23333333333333,0
0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,48.6,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,71.0,0
0,1,1,1,0,0,0,0,2,0,2,0,0,0,3,56.35,0
0,0,1,1,0,0,0,0,2,2,0,0,1,0,1,57.63666666666666,0
1,0,0,0,1,0,2,2,0,0,2,2,0,1,2,52.73375,1
0,1,1,1,0,0,2,0,0,2,0,0,1,0,0,53.926923076923075,0
0,1,0,1,2,1,0,2,0,0,0,0,0,1,0,78.11206896551724,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,73.53333333333333,1
1,1,0,1,2,1,0,0,0,2,2,2,0,1,0,99.13448275862069,0
0,0,0,1,0,0,2,2,0,2,0,0,1,1,1,62.14333333333333,0
0,1,1,1,2,0,2,2,2,2,0,0,2,1,0,71.74583333333334,0
0,1,1,1,2,1,2,2,0,0,0,0,1,1,0,83.77352941176471,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,20.2,1
0,1,1,1,0,0,2,2,0,0,0,0,0,0,2,54.63289473684211,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,22.1,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.568181818181817,0
1,1,0,1,0,1,0,0,0,0,2,2,1,1,0,92.975,0
0,1,0,1,2,1,0,2,2,0,2,2,2,1,0,103.7513888888889,0
0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,76.5,1
0,0,0,1,2,1,0,0,2,2,2,2,0,1,3,107.39565217391304,1
0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,52.322500000000005,0
1,1,0,1,2,1,0,2,0,0,0,2,0,1,0,90.7991935483871,0
0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,21.356818181818184,0
0,0,0,1,0,0,2,0,2,0,0,2,0,0,0,66.72272727272728,0
1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,69.32142857142857,0
0,0,0,1,2,1,2,2,0,0,2,0,0,1,2,95.73076923076923,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1
0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,102.42179487179487,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,26.083333333333332,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.50862068965517,0
0,0,1,1,2,2,1,1,1,1,1,1,0,0,3,30.675,0
0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,1
0,1,0,1,0,0,0,2,2,0,0,0,0,1,3,53.57954545454545,0
0,1,0,0,1,0,0,0,0,0,2,2,0,0,2,47.69285714285714,1
0,1,1,1,2,1,0,0,2,0,0,2,1,0,1,87.95546875,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,19.95,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,18.216666666666665,0
0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,79.6,1
0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,24.575641025641026,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20.1575,0
0,0,0,1,0,1,0,0,0,2,0,0,0,1,2,75.9,1
0,1,0,1,0,1,0,0,2,0,0,0,0,0,2,76.2,1
0,1,0,1,2,0,2,0,0,0,2,0,1,1,1,68.6328125,0
0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25,1
0,1,0,1,0,0,0,2,0,0,2,2,0,1,1,68.8695652173913,0
1,1,1,0,1,0,0,2,0,0,0,2,1,1,2,39.16428571428571,0
0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,20.28636363636364,0
0,1,1,1,0,0,2,2,2,0,0,0,1,0,2,60.09871794871795,0
0,1,0,1,2,1,0,0,2,2,0,0,0,1,2,85.43809523809524,1
0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,48.6,0
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,74.70714285714287,1
1,1,0,1,0,1,2,2,2,0,2,2,2,0,1,107.31285714285714,0
0,0,0,1,2,2,1,1,1,1,1,1,2,1,0,26.53846153846154,0
0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,49.75,0
0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,93.99444444444445,0
0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,93.66875,0
0,0,0,1,2,0,2,0,2,2,0,2,2,1,0,71.0984126984127,0
0,0,1,1,2,0,0,2,0,0,2,2,1,1,3,78.88863636363637,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,15.75,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.25,1
0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,89.57162162162163,0
1,0,0,1,0,1,0,0,2,0,0,2,0,1,1,86.55499999999999,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25.079411764705885,0
0,1,0,0,1,0,2,0,2,0,2,2,1,0,1,55.16857142857143,0
0,1,0,1,0,2,1,1,1,1,1,1,0,0,2,22.85,0
1,1,0,1,2,1,0,0,0,2,2,2,0,1,2,101.26025641025642,0
1,1,0,1,0,1,0,2,2,0,2,2,1,1,0,100.09302325581395,0
0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24.11176470588235,1
0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,25.49016393442623,0
0,1,0,1,2,0,2,2,2,0,0,2,1,0,2,70.85816326530613,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,29.45,0
0,1,1,0,1,0,0,2,2,2,0,2,2,0,2,50.16171875,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,69.13333333333334,0
0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,0
0,1,0,1,0,1,0,2,2,0,0,0,1,0,2,78.31875,0
0,0,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,1
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,81.20625,1
1,1,0,1,0,2,1,1,1,1,1,1,0,1,3,20.85,1
1,1,0,1,0,0,0,0,2,2,2,0,1,0,0,61.95,0
0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,35.0,0
0,0,0,0,1,0,0,0,2,0,2,2,0,1,2,51.57435897435898,1
1,1,0,1,0,1,2,2,0,2,2,2,1,1,1,106.99137931034483,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,2,20.082222222222224,0
1,0,0,1,0,1,2,0,0,0,2,0,0,1,0,83.93333333333334,1
0,0,0,1,0,1,2,2,2,2,0,0,1,1,1,90.28604651162792,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,21.458536585365852,0
0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,76.72999999999999,0
0,0,0,0,1,0,2,0,2,2,2,2,2,1,1,60.97569444444444,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,17.05,0
0,1,1,1,0,0,0,2,0,2,0,0,0,0,3,50.31111111111111,0
1,1,0,1,2,0,0,0,2,0,2,2,2,1,1,74.01388888888889,0
0,1,0,1,0,0,0,0,0,2,0,0,1,1,3,53.300000000000004,0
0,1,0,1,2,1,2,0,0,0,0,0,2,0,0,79.6888888888889,0
0,1,0,1,0,0,2,0,0,2,0,0,0,1,2,52.39545454545455,1
0,1,0,1,2,1,0,2,2,2,2,2,1,1,2,109.63642857142857,1
0,1,1,1,2,1,0,2,2,0,2,2,0,0,2,102.7595238095238,1
0,0,0,1,0,1,0,0,2,0,2,0,0,0,2,81.32333333333332,0
1,1,0,1,2,1,0,0,0,2,0,0,0,1,2,83.26034482758621,0
0,1,1,1,0,0,0,2,2,2,2,2,0,0,0,77.03999999999999,0
1,1,1,1,2,1,2,2,0,0,2,2,0,1,1,106.3112676056338,1
1,0,0,1,2,2,1,1,1,1,1,1,2,0,0,25.12986111111111,0
0,1,0,1,2,1,0,0,0,0,2,0,0,1,2,82.33684210526316,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.65,0
0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,75.7,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,42.2,0
1,1,1,1,2,1,0,0,2,0,0,0,0,1,1,78.62272727272727,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19.0625,0
0,1,0,1,2,1,0,2,2,2,2,2,2,1,2,110.74357142857143,0
1,1,0,1,2,1,0,0,2,0,2,0,0,0,2,97.55,1
0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,20.460869565217394,0
1,0,0,1,2,0,2,2,2,2,0,2,2,0,1,82.87551020408164,0
0,1,1,1,2,1,0,2,0,0,2,2,0,1,2,96.125,1
0,0,0,1,2,1,2,2,0,2,2,2,0,1,1,107.278125,1
0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,54.325,0
1,1,0,0,1,0,2,2,0,0,2,2,2,0,1,57.28478260869565,0
0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,77.175,1
0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,20.585416666666667,0
0,0,0,1,2,1,0,2,2,0,2,2,1,1,1,106.7765625,0
0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,55.50555555555556,0
1,1,0,1,2,1,2,0,0,2,2,2,0,1,0,106.21296296296296,1
0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,82.88534482758621,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,71.35,1
0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,26.186111111111114,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,22.16595744680851,0
0,1,1,1,2,1,0,2,2,2,2,2,2,1,2,109.85428571428572,0
0,0,0,1,2,1,0,2,2,2,0,0,0,0,2,87.10384615384615,1
0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,50.416666666666664,0
0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,19.571641791044776,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.945,0
1,0,0,1,0,1,2,0,0,0,0,2,0,1,2,86.17368421052632,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,18.680985915492958,0
0,1,1,1,2,0,2,2,2,2,2,2,2,1,3,88.56319444444445,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.497916666666665,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.05,0
0,1,1,1,0,0,2,0,2,2,2,2,0,0,2,89.50833333333334,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.6,1
1,1,0,1,2,1,0,2,0,2,2,2,2,0,0,104.32388059701492,0
0,1,1,0,1,0,2,0,2,2,0,0,2,0,3,40.28260869565217,0
0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,101.67105263157895,1
1,1,0,1,2,1,2,2,2,2,2,2,2,1,3,115.7215277777778,0
1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,19.36578947368421,0
1,1,0,1,0,0,0,0,0,0,0,2,1,0,2,57.0825,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,23.691803278688525,0
0,0,0,1,2,1,0,2,0,0,0,0,0,1,1,81.80499999999999,1
0,1,0,1,2,0,2,0,0,2,2,0,1,1,1,72.9078125,0
0,0,0,1,2,1,0,2,0,0,2,2,0,1,1,94.88333333333333,0
1,0,0,1,2,1,0,0,2,0,2,2,1,1,2,99.83050847457628,0
1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,70.51923076923077,1
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,21.91063829787234,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,26.03695652173913,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,16.85,0
0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,20.638636363636365,0
1,1,0,1,2,1,2,0,2,0,2,0,0,1,2,92.81666666666666,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.80377358490566,0
1,1,0,1,2,2,1,1,1,1,1,1,0,0,3,26.235714285714288,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,21.595454545454547,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,70.15,1
1,1,0,1,0,1,0,0,2,2,0,2,0,1,2,96.253125,0
0,1,1,0,1,0,2,2,0,2,0,0,2,0,3,41.221875000000004,0
1,1,0,1,2,1,2,2,2,2,2,0,0,1,0,106.06,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,76.56666666666666,0
1,0,0,1,2,1,2,0,0,2,0,2,2,0,2,98.69385964912281,0
1,1,0,1,2,1,2,2,0,0,0,2,1,1,1,96.79264705882352,1
0,1,0,1,0,0,0,0,0,2,2,0,1,0,0,58.571739130434786,0
0,1,0,1,0,0,0,0,0,2,2,0,2,1,1,58.58769230769231,0
0,1,0,1,0,1,0,0,0,0,2,2,1,1,0,90.32159090909092,0
0,1,1,1,2,1,2,2,2,0,2,2,2,1,0,107.91267605633803,0
0,1,0,1,2,0,2,0,2,2,0,0,1,0,1,67.00675675675676,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,22.21666666666667,0
0,1,1,1,2,0,0,2,2,2,2,2,2,1,0,81.17971014492753,0
0,0,0,1,0,0,2,2,2,0,0,0,0,0,2,56.645714285714284,0
0,0,0,1,0,0,0,2,0,2,0,2,0,1,0,67.97999999999999,0
0,1,1,1,2,1,0,0,0,0,2,0,2,0,0,83.24224137931034,0
0,1,0,1,2,0,2,2,2,2,0,2,2,1,0,83.06319444444445,0
0,1,0,1,2,0,2,2,2,2,0,0,2,0,3,66.7875,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,20.3,0
0,0,0,1,0,1,2,0,2,2,2,0,1,1,2,94.68846153846154,1
0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,20.15377358490566,0
0,0,0,1,0,1,0,0,2,2,0,2,0,1,2,88.28148148148148,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.65,1
1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,89.3,1
0,1,0,1,0,1,2,0,0,0,0,0,0,0,2,79.89166666666667,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,19.944565217391304,0
0,1,0,1,2,0,2,0,2,2,2,2,2,1,1,84.67291666666667,0
0,0,0,1,0,1,0,0,2,2,0,2,0,1,2,85.50277777777778,1
0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,24.9875,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.008,0
0,1,1,0,1,0,0,2,0,0,2,2,0,1,2,50.91375,0
0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,102.28650793650795,0
